"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221118","5호선","영등포구청","4463","4515","20221121"
"20221118","5호선","영등포시장","11489","11804","20221121"
"20221118","5호선","오금","3934","3856","20221121"
"20221118","5호선","오목교(목동운동장앞)","23744","25808","20221121"
"20221118","5호선","올림픽공원(한국체대)","5578","5197","20221121"
"20221118","5호선","왕십리(성동구청)","4889","5766","20221121"
"20221118","5호선","우장산","15487","15263","20221121"
"20221118","5호선","을지로4가","7136","7436","20221121"
"20221118","5호선","장한평","20597","20163","20221121"
"20221118","5호선","종로3가","16175","16508","20221121"
"20221118","5호선","천호(풍납토성)","20348","20805","20221121"
"20221118","5호선","청구","4315","3905","20221121"
"20221118","5호선","충정로(경기대입구)","4822","4931","20221121"
"20221118","5호선","하남검단산","6628","6402","20221121"
"20221118","5호선","하남시청(덕풍?신장)","7859","7632","20221121"
"20221118","5호선","하남풍산","4628","4593","20221121"
"20221118","5호선","행당","8741","7517","20221121"
"20221118","5호선","화곡","31245","28582","20221121"
"20221117","5호선","강동","19750","18841","20221120"
"20221117","5호선","강일","5567","5166","20221120"
"20221117","5호선","개롱","6914","7208","20221120"
"20221117","5호선","개화산","6253","6021","20221120"
"20221117","5호선","거여","10833","10300","20221120"
"20221117","5호선","고덕","10452","10685","20221120"
"20221117","5호선","공덕","15488","16304","20221120"
"20221117","5호선","광나루(장신대)","14987","13743","20221120"
"20221117","5호선","광화문(세종문화회관)","34437","36126","20221120"
"20221117","5호선","군자(능동)","12089","13176","20221120"
"20221117","5호선","굽은다리(강동구민회관앞)","9934","9570","20221120"
"20221117","5호선","길동","8186","8600","20221120"
"20221117","5호선","김포공항","7370","7452","20221120"
"20221117","5호선","까치산","30984","29442","20221120"
"20221117","5호선","답십리","17109","15424","20221120"
"20221117","5호선","동대문역사문화공원(DDP)","3356","3921","20221120"
"20221117","5호선","둔촌동","8998","9310","20221120"
"20221117","5호선","마곡","11727","11906","20221120"
"20221117","5호선","마장","6340","6017","20221120"
"20221117","5호선","마천","8023","7557","20221120"
"20221117","5호선","마포","15673","15938","20221120"
"20221117","5호선","명일","9259","9408","20221120"
"20221117","5호선","목동","18435","19892","20221120"
"20221117","5호선","미사","18243","18485","20221120"
"20221117","5호선","발산","23166","24025","20221120"
"20221117","5호선","방이","7700","8054","20221120"
"20221117","5호선","방화","7274","6904","20221120"
"20221117","5호선","상일동","15883","14898","20221120"
"20221117","5호선","서대문","22146","22425","20221120"
"20221117","5호선","송정","6781","6322","20221120"
"20221117","5호선","신금호","6843","7133","20221120"
"20221117","5호선","신길","4592","4813","20221120"
"20221117","5호선","신정(은행정)","14882","12008","20221120"
"20221117","5호선","아차산(어린이대공원후문)","15337","14692","20221120"
"20221117","5호선","애오개","7468","7352","20221120"
"20221117","5호선","양평","8080","7877","20221120"
"20221117","5호선","여의나루","15091","17377","20221120"
"20221117","5호선","여의도","32081","33598","20221120"
"20221117","5호선","영등포구청","4478","4624","20221120"
"20221117","5호선","영등포시장","10878","11068","20221120"
"20221117","5호선","오금","4016","3996","20221120"
"20221117","5호선","오목교(목동운동장앞)","22541","24278","20221120"
"20221117","5호선","올림픽공원(한국체대)","5001","4179","20221120"
"20221117","5호선","왕십리(성동구청)","4856","5523","20221120"
"20221117","5호선","우장산","16226","15702","20221120"
"20221117","5호선","을지로4가","7185","7131","20221120"
"20221117","5호선","장한평","20282","20129","20221120"
"20221117","5호선","종로3가","14395","14379","20221120"
"20221117","5호선","천호(풍납토성)","18854","19208","20221120"
"20221117","5호선","청구","4327","3973","20221120"
"20221117","5호선","충정로(경기대입구)","5010","5107","20221120"
"20221117","5호선","하남검단산","6427","6242","20221120"
"20221117","5호선","하남시청(덕풍?신장)","7781","7640","20221120"
"20221117","5호선","하남풍산","4559","4504","20221120"
"20221117","5호선","행당","8740","7788","20221120"
"20221117","5호선","화곡","30714","28702","20221120"
"20221116","5호선","강동","19906","18998","20221119"
"20221116","5호선","강일","5588","5280","20221119"
"20221116","5호선","개롱","7242","7390","20221119"
"20221116","5호선","개화산","6335","5936","20221119"
"20221116","5호선","거여","11190","10717","20221119"
"20221116","5호선","고덕","10673","10802","20221119"
"20221116","5호선","공덕","15922","16842","20221119"
"20221116","5호선","광나루(장신대)","15044","13702","20221119"
"20221116","5호선","광화문(세종문화회관)","34506","36326","20221119"
"20221116","5호선","군자(능동)","12233","13378","20221119"
"20221116","5호선","굽은다리(강동구민회관앞)","10227","9708","20221119"
"20221116","5호선","길동","8466","8829","20221119"
"20221116","5호선","김포공항","7258","7319","20221119"
"20221116","5호선","까치산","30729","29703","20221119"
"20221116","5호선","답십리","17599","15889","20221119"
"20221116","5호선","동대문역사문화공원(DDP)","3459","3939","20221119"
"20221116","5호선","둔촌동","9178","9212","20221119"
"20221116","5호선","마곡","11833","11934","20221119"
"20221116","5호선","마장","6349","6039","20221119"
"20221116","5호선","마천","8318","7896","20221119"
"20221116","5호선","마포","15841","16056","20221119"
"20221116","5호선","명일","9616","10061","20221119"
"20221116","5호선","목동","18280","20067","20221119"
"20221116","5호선","미사","18194","18372","20221119"
"20221116","5호선","발산","23714","24479","20221119"
"20221116","5호선","방이","7736","8175","20221119"
"20221116","5호선","방화","7223","6875","20221119"
"20221116","5호선","상일동","16165","15069","20221119"
"20221116","5호선","서대문","22270","22747","20221119"
"20221116","5호선","송정","6927","6441","20221119"
"20221116","5호선","신금호","7082","7315","20221119"
"20221116","5호선","신길","4626","4971","20221119"
"20221116","5호선","신정(은행정)","15075","12326","20221119"
"20221116","5호선","아차산(어린이대공원후문)","15372","14911","20221119"
"20221116","5호선","애오개","7521","7439","20221119"
"20221116","5호선","양평","8145","7910","20221119"
"20221116","5호선","여의나루","13486","15755","20221119"
"20221116","5호선","여의도","33154","34223","20221119"
"20221116","5호선","영등포구청","4444","4621","20221119"
"20221116","5호선","영등포시장","11370","11492","20221119"
"20221116","5호선","오금","4091","4140","20221119"
"20221116","5호선","오목교(목동운동장앞)","22763","24504","20221119"
"20221116","5호선","올림픽공원(한국체대)","4962","4237","20221119"
"20221116","5호선","왕십리(성동구청)","4816","5536","20221119"
"20221116","5호선","우장산","16242","16012","20221119"
"20221116","5호선","을지로4가","7245","7153","20221119"
"20221116","5호선","장한평","20509","20300","20221119"
"20221116","5호선","종로3가","14629","14141","20221119"
"20221116","5호선","천호(풍납토성)","18966","19157","20221119"
"20221116","5호선","청구","4393","4018","20221119"
"20221116","5호선","충정로(경기대입구)","5320","5464","20221119"
"20221116","5호선","하남검단산","6281","5979","20221119"
"20221116","5호선","하남시청(덕풍?신장)","7842","7607","20221119"
"20221116","5호선","하남풍산","4469","4383","20221119"
"20221116","5호선","행당","9036","7936","20221119"
"20221116","5호선","화곡","31383","29307","20221119"
"20221115","5호선","강동","19649","18830","20221118"
"20221115","5호선","강일","5463","5107","20221118"
"20221115","5호선","개롱","6706","7151","20221118"
"20221115","5호선","개화산","6178","5934","20221118"
"20221115","5호선","거여","10899","10542","20221118"
"20221115","5호선","고덕","9990","10349","20221118"
"20221115","5호선","공덕","15777","16362","20221118"
"20221115","5호선","광나루(장신대)","14951","13719","20221118"
"20221115","5호선","광화문(세종문화회관)","34120","35319","20221118"
"20221115","5호선","군자(능동)","12181","13257","20221118"
"20221115","5호선","굽은다리(강동구민회관앞)","9963","9543","20221118"
"20221115","5호선","길동","8275","8618","20221118"
"20221115","5호선","김포공항","6869","6897","20221118"
"20221115","5호선","까치산","30700","29412","20221118"
"20221115","5호선","답십리","17244","15754","20221118"
"20221115","5호선","동대문역사문화공원(DDP)","3537","3882","20221118"
"20221115","5호선","둔촌동","9032","9177","20221118"
"20221115","5호선","마곡","11946","11892","20221118"
"20221115","5호선","마장","6332","6055","20221118"
"20221115","5호선","마천","7960","7536","20221118"
"20221115","5호선","마포","15986","16224","20221118"
"20221115","5호선","명일","9387","9834","20221118"
"20221115","5호선","목동","17977","19507","20221118"
"20221115","5호선","미사","17283","17491","20221118"
"20221115","5호선","발산","22587","23099","20221118"
"20221115","5호선","방이","7512","7884","20221118"
"20221115","5호선","방화","7224","6917","20221118"
"20221115","5호선","상일동","15673","14758","20221118"
"20221115","5호선","서대문","22676","23016","20221118"
"20221115","5호선","송정","6885","6408","20221118"
"20221115","5호선","신금호","6972","7440","20221118"
"20221115","5호선","신길","4566","4917","20221118"
"20221115","5호선","신정(은행정)","14826","11954","20221118"
"20221115","5호선","아차산(어린이대공원후문)","15193","14704","20221118"
"20221115","5호선","애오개","7426","7398","20221118"
"20221115","5호선","양평","7965","7880","20221118"
"20221115","5호선","여의나루","12327","14454","20221118"
"20221115","5호선","여의도","32765","33558","20221118"
"20221115","5호선","영등포구청","4534","4648","20221118"
"20221115","5호선","영등포시장","10903","11184","20221118"
"20221115","5호선","오금","3903","3966","20221118"
"20221115","5호선","오목교(목동운동장앞)","23035","24413","20221118"
"20221115","5호선","올림픽공원(한국체대)","5043","4277","20221118"
"20221115","5호선","왕십리(성동구청)","4765","5484","20221118"
"20221115","5호선","우장산","15476","15523","20221118"
"20221115","5호선","을지로4가","7052","7074","20221118"
"20221115","5호선","장한평","19907","19618","20221118"
"20221115","5호선","종로3가","13815","13345","20221118"
"20221115","5호선","천호(풍납토성)","18787","18888","20221118"
"20221115","5호선","청구","4209","3860","20221118"
"20221115","5호선","충정로(경기대입구)","5152","5299","20221118"
"20221115","5호선","하남검단산","6103","5900","20221118"
"20221115","5호선","하남시청(덕풍?신장)","7590","7263","20221118"
"20221115","5호선","하남풍산","4453","4448","20221118"
"20221115","5호선","행당","9067","7974","20221118"
"20221115","5호선","화곡","30765","28739","20221118"
"20221114","5호선","강동","19406","18782","20221117"
"20221114","5호선","강일","5290","4945","20221117"
"20221114","5호선","개롱","6731","7082","20221117"
"20221114","5호선","개화산","5929","5626","20221117"
"20221114","5호선","거여","10575","10126","20221117"
"20221114","5호선","고덕","9947","10211","20221117"
"20221114","5호선","공덕","15026","15608","20221117"
"20221114","5호선","광나루(장신대)","14074","13226","20221117"
"20221114","5호선","광화문(세종문화회관)","33354","34097","20221117"
"20221114","5호선","군자(능동)","11460","12689","20221117"
"20221114","5호선","굽은다리(강동구민회관앞)","9775","9391","20221117"
"20221114","5호선","길동","8192","8492","20221117"
"20221114","5호선","김포공항","7245","6962","20221117"
"20221114","5호선","까치산","29855","28771","20221117"
"20221114","5호선","답십리","16658","15351","20221117"
"20221114","5호선","동대문역사문화공원(DDP)","3354","3796","20221117"
"20221114","5호선","둔촌동","8682","8808","20221117"
"20221114","5호선","마곡","11656","11564","20221117"
"20221114","5호선","마장","6210","5858","20221117"
"20221114","5호선","마천","7881","7471","20221117"
"20221114","5호선","마포","15260","15213","20221117"
"20221114","5호선","명일","8960","9461","20221117"
"20221114","5호선","목동","17423","18740","20221117"
"20221114","5호선","미사","16992","17358","20221117"
"20221114","5호선","발산","21951","22512","20221117"
"20221114","5호선","방이","7094","7462","20221117"
"20221114","5호선","방화","6856","6513","20221117"
"20221114","5호선","상일동","15379","14526","20221117"
"20221114","5호선","서대문","21555","21651","20221117"
"20221114","5호선","송정","6719","6218","20221117"
"20221114","5호선","신금호","6678","7129","20221117"
"20221114","5호선","신길","4510","4868","20221117"
"20221114","5호선","신정(은행정)","14525","11898","20221117"
"20221114","5호선","아차산(어린이대공원후문)","14455","14046","20221117"
"20221114","5호선","애오개","7118","7116","20221117"
"20221114","5호선","양평","7820","7674","20221117"
"20221114","5호선","여의나루","10048","10902","20221117"
"20221114","5호선","여의도","29737","31096","20221117"
"20221114","5호선","영등포구청","4375","4437","20221117"
"20221114","5호선","영등포시장","10341","10566","20221117"
"20221114","5호선","오금","3901","3901","20221117"
"20221114","5호선","오목교(목동운동장앞)","20548","21996","20221117"
"20221114","5호선","올림픽공원(한국체대)","4754","4084","20221117"
"20221114","5호선","왕십리(성동구청)","4473","5127","20221117"
"20221114","5호선","우장산","15345","15023","20221117"
"20221114","5호선","을지로4가","6859","6934","20221117"
"20221114","5호선","장한평","19310","19262","20221117"
"20221114","5호선","종로3가","13084","12671","20221117"
"20221114","5호선","천호(풍납토성)","16830","17110","20221117"
"20221114","5호선","청구","4124","3785","20221117"
"20221114","5호선","충정로(경기대입구)","4953","5137","20221117"
"20221114","5호선","하남검단산","6083","5775","20221117"
"20221114","5호선","하남시청(덕풍?신장)","7719","7510","20221117"
"20221114","5호선","하남풍산","4239","4185","20221117"
"20221114","5호선","행당","8607","7685","20221117"
"20221114","5호선","화곡","29926","28205","20221117"
"20221113","5호선","강동","9797","9743","20221116"
"20221113","5호선","강일","2505","2348","20221116"
"20221113","5호선","개롱","3042","3388","20221116"
"20221113","5호선","개화산","2685","2706","20221116"
"20221113","5호선","거여","4858","4562","20221116"
"20221113","5호선","고덕","4393","4212","20221116"
"20221113","5호선","공덕","5268","5420","20221116"
"20221113","5호선","광나루(장신대)","7909","7811","20221116"
"20221113","5호선","광화문(세종문화회관)","14230","14367","20221116"
"20221113","5호선","군자(능동)","6441","7117","20221116"
"20221113","5호선","굽은다리(강동구민회관앞)","5405","5074","20221116"
"20221113","5호선","길동","4079","4196","20221116"
"20221113","5호선","김포공항","6384","6269","20221116"
"20221113","5호선","까치산","16328","15946","20221116"
"20221113","5호선","답십리","7974","7326","20221116"
"20221113","5호선","동대문역사문화공원(DDP)","954","1078","20221116"
"20221113","5호선","둔촌동","4854","5014","20221116"
"20221113","5호선","마곡","3806","4063","20221116"
"20221113","5호선","마장","3069","2972","20221116"
"20221113","5호선","마천","3784","3944","20221116"
"20221113","5호선","마포","5431","5518","20221116"
"20221113","5호선","명일","5053","5017","20221116"
"20221113","5호선","목동","8380","8453","20221116"
"20221113","5호선","미사","8994","9109","20221116"
"20221113","5호선","발산","9901","10561","20221116"
"20221113","5호선","방이","4473","4120","20221116"
"20221113","5호선","방화","3589","3642","20221116"
"20221113","5호선","상일동","6541","6454","20221116"
"20221113","5호선","서대문","5499","5295","20221116"
"20221113","5호선","송정","3632","3601","20221116"
"20221113","5호선","신금호","2965","3274","20221116"
"20221113","5호선","신길","2235","2349","20221116"
"20221113","5호선","신정(은행정)","6630","5890","20221116"
"20221113","5호선","아차산(어린이대공원후문)","9601","9449","20221116"
"20221113","5호선","애오개","2829","2844","20221116"
"20221113","5호선","양평","2685","2751","20221116"
"20221113","5호선","여의나루","10390","13299","20221116"
"20221113","5호선","여의도","10764","10676","20221116"
"20221113","5호선","영등포구청","1459","1459","20221116"
"20221113","5호선","영등포시장","6462","6898","20221116"
"20221113","5호선","오금","1683","1622","20221116"
"20221113","5호선","오목교(목동운동장앞)","11494","11820","20221116"
"20221113","5호선","올림픽공원(한국체대)","3527","3710","20221116"
"20221113","5호선","왕십리(성동구청)","2588","3000","20221116"
"20221113","5호선","우장산","7161","7301","20221116"
"20221113","5호선","을지로4가","2085","2173","20221116"
"20221113","5호선","장한평","8284","8402","20221116"
"20221113","5호선","종로3가","10876","9551","20221116"
"20221113","5호선","천호(풍납토성)","12770","11928","20221116"
"20221113","5호선","청구","1946","1761","20221116"
"20221113","5호선","충정로(경기대입구)","1501","1449","20221116"
"20221113","5호선","하남검단산","4453","4260","20221116"
"20221113","5호선","하남시청(덕풍?신장)","4164","3994","20221116"
"20221113","5호선","하남풍산","2198","2242","20221116"
"20221113","5호선","행당","4239","3793","20221116"
"20221113","5호선","화곡","15067","14204","20221116"
"20221112","5호선","강동","14101","13654","20221115"
"20221112","5호선","강일","3714","3201","20221115"
"20221112","5호선","개롱","4710","4964","20221115"
"20221112","5호선","개화산","3831","3649","20221115"
"20221112","5호선","거여","6818","6297","20221115"
"20221112","5호선","고덕","6832","6624","20221115"
"20221112","5호선","공덕","8272","8750","20221115"
"20221112","5호선","광나루(장신대)","12024","11042","20221115"
"20221112","5호선","광화문(세종문화회관)","25840","26233","20221115"
"20221112","5호선","군자(능동)","8844","10087","20221115"
"20221112","5호선","굽은다리(강동구민회관앞)","7506","7272","20221115"
"20221112","5호선","길동","6310","6377","20221115"
"20221112","5호선","김포공항","7642","7448","20221115"
"20221112","5호선","까치산","22222","20992","20221115"
"20221112","5호선","답십리","11080","10173","20221115"
"20221112","5호선","동대문역사문화공원(DDP)","1489","1929","20221115"
"20221112","5호선","둔촌동","6337","6513","20221115"
"20221112","5호선","마곡","5747","5901","20221115"
"20221112","5호선","마장","4339","4229","20221115"
"20221112","5호선","마천","5069","5066","20221115"
"20221112","5호선","마포","8740","8873","20221115"
"20221112","5호선","명일","6655","6508","20221115"
"20221112","5호선","목동","11834","11979","20221115"
"20221112","5호선","미사","13150","13233","20221115"
"20221112","5호선","발산","15591","16826","20221115"
"20221112","5호선","방이","5757","5496","20221115"
"20221112","5호선","방화","4973","4738","20221115"
"20221112","5호선","상일동","9623","9405","20221115"
"20221112","5호선","서대문","10849","11066","20221115"
"20221112","5호선","송정","5187","4986","20221115"
"20221112","5호선","신금호","4628","4722","20221115"
"20221112","5호선","신길","3118","3283","20221115"
"20221112","5호선","신정(은행정)","9288","8112","20221115"
"20221112","5호선","아차산(어린이대공원후문)","12656","12161","20221115"
"20221112","5호선","애오개","4121","4081","20221115"
"20221112","5호선","양평","3890","3741","20221115"
"20221112","5호선","여의나루","9712","15594","20221115"
"20221112","5호선","여의도","18154","16598","20221115"
"20221112","5호선","영등포구청","2219","2208","20221115"
"20221112","5호선","영등포시장","9566","10228","20221115"
"20221112","5호선","오금","2157","1999","20221115"
"20221112","5호선","오목교(목동운동장앞)","17619","18168","20221115"
"20221112","5호선","올림픽공원(한국체대)","4815","4287","20221115"
"20221112","5호선","왕십리(성동구청)","3808","4473","20221115"
"20221112","5호선","우장산","10258","10144","20221115"
"20221112","5호선","을지로4가","3997","4740","20221115"
"20221112","5호선","장한평","12542","12124","20221115"
"20221112","5호선","종로3가","16218","15727","20221115"
"20221112","5호선","천호(풍납토성)","17627","16734","20221115"
"20221112","5호선","청구","2566","2519","20221115"
"20221112","5호선","충정로(경기대입구)","2497","2194","20221115"
"20221112","5호선","하남검단산","5366","5442","20221115"
"20221112","5호선","하남시청(덕풍?신장)","6066","5776","20221115"
"20221112","5호선","하남풍산","2907","2983","20221115"
"20221112","5호선","행당","6015","5328","20221115"
"20221112","5호선","화곡","21426","19554","20221115"
"20221111","5호선","강동","19911","18657","20221114"
"20221111","5호선","강일","5233","4971","20221114"
"20221111","5호선","개롱","6797","7220","20221114"
"20221111","5호선","개화산","6219","5808","20221114"
"20221111","5호선","거여","10795","10657","20221114"
"20221111","5호선","고덕","10744","10751","20221114"
"20221111","5호선","공덕","15910","16877","20221114"
"20221111","5호선","광나루(장신대)","15008","13939","20221114"
"20221111","5호선","광화문(세종문화회관)","35911","37160","20221114"
"20221111","5호선","군자(능동)","12732","14071","20221114"
"20221111","5호선","굽은다리(강동구민회관앞)","10311","9894","20221114"
"20221111","5호선","길동","8462","9003","20221114"
"20221111","5호선","김포공항","8128","7642","20221114"
"20221111","5호선","까치산","31499","29499","20221114"
"20221111","5호선","답십리","17174","15682","20221114"
"20221111","5호선","동대문역사문화공원(DDP)","2907","3366","20221114"
"20221111","5호선","둔촌동","9300","9426","20221114"
"20221111","5호선","마곡","11721","11796","20221114"
"20221111","5호선","마장","6460","6199","20221114"
"20221111","5호선","마천","7723","7621","20221114"
"20221111","5호선","마포","15594","15862","20221114"
"20221111","5호선","명일","9495","9843","20221114"
"20221111","5호선","목동","18644","19911","20221114"
"20221111","5호선","미사","17721","18564","20221114"
"20221111","5호선","발산","21997","23337","20221114"
"20221111","5호선","방이","7425","8011","20221114"
"20221111","5호선","방화","7338","6944","20221114"
"20221111","5호선","상일동","15538","14578","20221114"
"20221111","5호선","서대문","21733","21237","20221114"
"20221111","5호선","송정","7099","6380","20221114"
"20221111","5호선","신금호","7121","7402","20221114"
"20221111","5호선","신길","4759","4868","20221114"
"20221111","5호선","신정(은행정)","15135","12100","20221114"
"20221111","5호선","아차산(어린이대공원후문)","16016","15252","20221114"
"20221111","5호선","애오개","7395","7179","20221114"
"20221111","5호선","양평","7952","7434","20221114"
"20221111","5호선","여의나루","15472","17144","20221114"
"20221111","5호선","여의도","31780","33046","20221114"
"20221111","5호선","영등포구청","4554","4557","20221114"
"20221111","5호선","영등포시장","11431","11580","20221114"
"20221111","5호선","오금","4087","3977","20221114"
"20221111","5호선","오목교(목동운동장앞)","23615","25672","20221114"
"20221111","5호선","올림픽공원(한국체대)","5048","4376","20221114"
"20221111","5호선","왕십리(성동구청)","4874","5833","20221114"
"20221111","5호선","우장산","16515","15876","20221114"
"20221111","5호선","을지로4가","7051","7055","20221114"
"20221111","5호선","장한평","20195","19881","20221114"
"20221111","5호선","종로3가","16394","16351","20221114"
"20221111","5호선","천호(풍납토성)","20103","20447","20221114"
"20221111","5호선","청구","4478","3945","20221114"
"20221111","5호선","충정로(경기대입구)","5037","4999","20221114"
"20221111","5호선","하남검단산","6481","6284","20221114"
"20221111","5호선","하남시청(덕풍?신장)","7990","7845","20221114"
"20221111","5호선","하남풍산","4728","4693","20221114"
"20221111","5호선","행당","9014","7879","20221114"
"20221111","5호선","화곡","31681","29057","20221114"
"20221110","5호선","강동","19330","19101","20221113"
"20221110","5호선","강일","5041","5244","20221113"
"20221110","5호선","개롱","6291","7298","20221113"
"20221110","5호선","개화산","6151","5848","20221113"
"20221110","5호선","거여","9676","10748","20221113"
"20221110","5호선","고덕","9994","10359","20221113"
"20221110","5호선","공덕","15636","16807","20221113"
"20221110","5호선","광나루(장신대)","14180","13597","20221113"
"20221110","5호선","광화문(세종문화회관)","34212","31588","20221113"
"20221110","5호선","군자(능동)","11625","13522","20221113"
"20221110","5호선","굽은다리(강동구민회관앞)","9361","9439","20221113"
"20221110","5호선","길동","7803","8633","20221113"
"20221110","5호선","김포공항","7437","7037","20221113"
"20221110","5호선","까치산","31260","30085","20221113"
"20221110","5호선","답십리","16083","15729","20221113"
"20221110","5호선","동대문역사문화공원(DDP)","3381","3476","20221113"
"20221110","5호선","둔촌동","8798","9051","20221113"
"20221110","5호선","마곡","11679","11541","20221113"
"20221110","5호선","마장","6404","6138","20221113"
"20221110","5호선","마천","7317","7709","20221113"
"20221110","5호선","마포","15439","15295","20221113"
"20221110","5호선","명일","8760","9587","20221113"
"20221110","5호선","목동","18289","19980","20221113"
"20221110","5호선","미사","16624","18124","20221113"
"20221110","5호선","발산","22283","22306","20221113"
"20221110","5호선","방이","7031","7796","20221113"
"20221110","5호선","방화","7225","6924","20221113"
"20221110","5호선","상일동","14470","15139","20221113"
"20221110","5호선","서대문","22262","20494","20221113"
"20221110","5호선","송정","6780","6253","20221113"
"20221110","5호선","신금호","6995","7568","20221113"
"20221110","5호선","신길","4624","4874","20221113"
"20221110","5호선","신정(은행정)","14977","12167","20221113"
"20221110","5호선","아차산(어린이대공원후문)","15250","14942","20221113"
"20221110","5호선","애오개","7169","7156","20221113"
"20221110","5호선","양평","7915","7509","20221113"
"20221110","5호선","여의나루","12303","13515","20221113"
"20221110","5호선","여의도","31683","30778","20221113"
"20221110","5호선","영등포구청","4518","4644","20221113"
"20221110","5호선","영등포시장","10969","11093","20221113"
"20221110","5호선","오금","3935","4157","20221113"
"20221110","5호선","오목교(목동운동장앞)","22706","23978","20221113"
"20221110","5호선","올림픽공원(한국체대)","4784","4308","20221113"
"20221110","5호선","왕십리(성동구청)","4685","5436","20221113"
"20221110","5호선","우장산","15812","15535","20221113"
"20221110","5호선","을지로4가","7008","6056","20221113"
"20221110","5호선","장한평","19947","19976","20221113"
"20221110","5호선","종로3가","14217","13250","20221113"
"20221110","5호선","천호(풍납토성)","18395","18879","20221113"
"20221110","5호선","청구","4362","3986","20221113"
"20221110","5호선","충정로(경기대입구)","5090","5485","20221113"
"20221110","5호선","하남검단산","6035","6115","20221113"
"20221110","5호선","하남시청(덕풍?신장)","7214","7441","20221113"
"20221110","5호선","하남풍산","4329","4424","20221113"
"20221110","5호선","행당","8752","7931","20221113"
"20221110","5호선","화곡","31222","29190","20221113"
"20221109","5호선","강동","19592","19067","20221112"
"20221109","5호선","강일","5138","5452","20221112"
"20221109","5호선","개롱","6385","7727","20221112"
"20221109","5호선","개화산","6178","5835","20221112"
"20221109","5호선","거여","9134","10779","20221112"
"20221109","5호선","고덕","10269","10787","20221112"
"20221109","5호선","공덕","16067","16921","20221112"
"20221109","5호선","광나루(장신대)","14331","13954","20221112"
"20221109","5호선","광화문(세종문화회관)","35867","33840","20221112"
"20221109","5호선","군자(능동)","11883","13468","20221112"
"20221109","5호선","굽은다리(강동구민회관앞)","9327","9981","20221112"
"20221109","5호선","길동","7815","8916","20221112"
"20221109","5호선","김포공항","7419","7156","20221112"
"20221109","5호선","까치산","31506","30472","20221112"
"20221109","5호선","답십리","16778","16048","20221112"
"20221109","5호선","동대문역사문화공원(DDP)","3431","3564","20221112"
"20221109","5호선","둔촌동","8716","9457","20221112"
"20221109","5호선","마곡","11721","11576","20221112"
"20221109","5호선","마장","6257","6184","20221112"
"20221109","5호선","마천","7730","7931","20221112"
"20221109","5호선","마포","15808","15535","20221112"
"20221109","5호선","명일","8873","10038","20221112"
"20221109","5호선","목동","18550","20103","20221112"
"20221109","5호선","미사","17087","18768","20221112"
"20221109","5호선","발산","23059","22745","20221112"
"20221109","5호선","방이","6815","7664","20221112"
"20221109","5호선","방화","7275","6980","20221112"
"20221109","5호선","상일동","14749","15441","20221112"
"20221109","5호선","서대문","22359","20751","20221112"
"20221109","5호선","송정","6776","6275","20221112"
"20221109","5호선","신금호","6890","7508","20221112"
"20221109","5호선","신길","4660","4977","20221112"
"20221109","5호선","신정(은행정)","15153","12410","20221112"
"20221109","5호선","아차산(어린이대공원후문)","15391","15176","20221112"
"20221109","5호선","애오개","7396","7869","20221112"
"20221109","5호선","양평","8174","7791","20221112"
"20221109","5호선","여의나루","12419","13620","20221112"
"20221109","5호선","여의도","32381","31788","20221112"
"20221109","5호선","영등포구청","4555","4470","20221112"
"20221109","5호선","영등포시장","11157","11380","20221112"
"20221109","5호선","오금","3924","4106","20221112"
"20221109","5호선","오목교(목동운동장앞)","23012","24287","20221112"
"20221109","5호선","올림픽공원(한국체대)","5048","4407","20221112"
"20221109","5호선","왕십리(성동구청)","4704","5268","20221112"
"20221109","5호선","우장산","16091","15836","20221112"
"20221109","5호선","을지로4가","7082","6331","20221112"
"20221109","5호선","장한평","20378","20119","20221112"
"20221109","5호선","종로3가","14506","13734","20221112"
"20221109","5호선","천호(풍납토성)","18309","19048","20221112"
"20221109","5호선","청구","4353","4023","20221112"
"20221109","5호선","충정로(경기대입구)","5227","5514","20221112"
"20221109","5호선","하남검단산","6143","6011","20221112"
"20221109","5호선","하남시청(덕풍?신장)","7564","7741","20221112"
"20221109","5호선","하남풍산","4175","4549","20221112"
"20221109","5호선","행당","8816","7970","20221112"
"20221109","5호선","화곡","31221","29603","20221112"
"20221108","5호선","강동","20117","20115","20221111"
"20221108","5호선","강일","5064","5603","20221111"
"20221108","5호선","개롱","6400","7487","20221111"
"20221108","5호선","개화산","6141","5884","20221111"
"20221108","5호선","거여","9523","10899","20221111"
"20221108","5호선","고덕","10810","11587","20221111"
"20221108","5호선","공덕","15742","16639","20221111"
"20221108","5호선","광나루(장신대)","15968","15263","20221111"
"20221108","5호선","광화문(세종문화회관)","34760","33952","20221111"
"20221108","5호선","군자(능동)","12067","13796","20221111"
"20221108","5호선","굽은다리(강동구민회관앞)","9321","9709","20221111"
"20221108","5호선","길동","7678","9969","20221111"
"20221108","5호선","김포공항","6990","6738","20221111"
"20221108","5호선","까치산","31279","29802","20221111"
"20221108","5호선","답십리","16353","15495","20221111"
"20221108","5호선","동대문역사문화공원(DDP)","3385","3589","20221111"
"20221108","5호선","둔촌동","9034","9160","20221111"
"20221108","5호선","마곡","11721","11616","20221111"
"20221108","5호선","마장","6428","5992","20221111"
