"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20221101","7호선","건대입구","13989","14610","20221104"
"20221101","7호선","고속터미널","15911","13797","20221104"
"20221101","7호선","공릉(서울과학기술대)","13465","13366","20221104"
"20221101","7호선","광명사거리","22552","22313","20221104"
"20221101","7호선","군자(능동)","16052","12784","20221104"
"20221101","7호선","남구로","17099","17843","20221104"
"20221101","7호선","남성","12707","11817","20221104"
"20221101","7호선","내방","16180","16438","20221104"
"20221101","7호선","노원","20944","21978","20221104"
"20221101","7호선","논현","20399","21097","20221104"
"20221101","7호선","대림(구로구청)","8430","8393","20221104"
"20221101","7호선","도봉산","10725","12174","20221104"
"20221101","7호선","뚝섬유원지","8883","8655","20221104"
"20221101","7호선","마들","14273","13470","20221104"
"20221101","7호선","먹골","11051","10743","20221104"
"20221101","7호선","면목","17637","17051","20221104"
"20221101","7호선","반포","6769","6603","20221104"
"20221101","7호선","보라매","7980","8069","20221104"
"20221101","7호선","사가정","17358","17542","20221104"
"20221101","7호선","상도","13825","13449","20221104"
"20221101","7호선","상봉(시외버스터미널)","17796","16968","20221104"
"20221101","7호선","수락산","13828","13575","20221104"
"20221101","7호선","숭실대입구(살피재)","17342","17685","20221104"
"20221101","7호선","신대방삼거리","16541","15790","20221104"
"20221101","7호선","신풍","12518","11898","20221104"
"20221101","7호선","어린이대공원(세종대)","18941","19599","20221104"
"20221101","7호선","온수(성공회대입구)","11957","10949","20221104"
"20221101","7호선","용마산(용마폭포공원)","6501","6312","20221104"
"20221101","7호선","이수","17217","16478","20221104"
"20221101","7호선","장승배기","9866","9911","20221104"
"20221101","7호선","장암","2696","962","20221104"
"20221101","7호선","중계","16148","14761","20221104"
"20221101","7호선","중곡","12285","11335","20221104"
"20221101","7호선","중화","11552","11512","20221104"
"20221101","7호선","천왕","12793","12147","20221104"
"20221101","7호선","철산","23110","23721","20221104"
"20221101","7호선","청담","21952","24261","20221104"
"20221101","7호선","태릉입구","10094","9678","20221104"
"20221101","7호선","하계","19590","18510","20221104"
"20221101","7호선","학동","26599","27770","20221104"
"20221031","7호선","가산디지털단지","48261","48639","20221103"
"20221031","7호선","강남구청","17549","19356","20221103"
"20221031","7호선","건대입구","13781","14470","20221103"
"20221031","7호선","고속터미널","17079","14181","20221103"
"20221031","7호선","공릉(서울과학기술대)","13109","13077","20221103"
"20221031","7호선","광명사거리","22383","21806","20221103"
"20221031","7호선","군자(능동)","15662","12689","20221103"
"20221031","7호선","남구로","16839","17560","20221103"
"20221031","7호선","남성","12229","11449","20221103"
"20221031","7호선","내방","15981","16211","20221103"
"20221031","7호선","노원","20636","21823","20221103"
"20221031","7호선","논현","19886","20406","20221103"
"20221031","7호선","대림(구로구청)","8368","8439","20221103"
"20221031","7호선","도봉산","10958","12179","20221103"
"20221031","7호선","뚝섬유원지","8677","8356","20221103"
"20221031","7호선","마들","14046","13130","20221103"
"20221031","7호선","먹골","10748","10485","20221103"
"20221031","7호선","면목","17363","16952","20221103"
"20221031","7호선","반포","6655","6394","20221103"
"20221031","7호선","보라매","7899","8076","20221103"
"20221031","7호선","사가정","17133","17245","20221103"
"20221031","7호선","상도","13436","13359","20221103"
"20221031","7호선","상봉(시외버스터미널)","17394","16669","20221103"
"20221031","7호선","수락산","13503","13464","20221103"
"20221031","7호선","숭실대입구(살피재)","16785","17185","20221103"
"20221031","7호선","신대방삼거리","15980","15504","20221103"
"20221031","7호선","신풍","12409","11658","20221103"
"20221031","7호선","어린이대공원(세종대)","18676","19546","20221103"
"20221031","7호선","온수(성공회대입구)","11834","11001","20221103"
"20221031","7호선","용마산(용마폭포공원)","6268","6079","20221103"
"20221031","7호선","이수","16212","15580","20221103"
"20221031","7호선","장승배기","9736","9734","20221103"
"20221031","7호선","장암","2663","918","20221103"
"20221031","7호선","중계","15692","14439","20221103"
"20221031","7호선","중곡","11836","11022","20221103"
"20221031","7호선","중화","11267","11112","20221103"
"20221031","7호선","천왕","12767","12207","20221103"
"20221031","7호선","철산","22725","23210","20221103"
"20221031","7호선","청담","21161","23248","20221103"
"20221031","7호선","태릉입구","10003","9409","20221103"
"20221031","7호선","하계","18879","17819","20221103"
"20221031","7호선","학동","25726","27230","20221103"
"20221030","7호선","가산디지털단지","11863","10989","20221102"
"20221030","7호선","강남구청","6605","7278","20221102"
"20221030","7호선","건대입구","8241","8606","20221102"
"20221030","7호선","고속터미널","16774","9916","20221102"
"20221030","7호선","공릉(서울과학기술대)","7255","7358","20221102"
"20221030","7호선","광명사거리","13113","13130","20221102"
"20221030","7호선","군자(능동)","8465","6508","20221102"
"20221030","7호선","남구로","7558","7204","20221102"
"20221030","7호선","남성","6054","6037","20221102"
"20221030","7호선","내방","5512","5670","20221102"
"20221030","7호선","노원","11705","11717","20221102"
"20221030","7호선","논현","6251","6225","20221102"
"20221030","7호선","대림(구로구청)","8724","8121","20221102"
"20221030","7호선","도봉산","6835","9804","20221102"
"20221030","7호선","뚝섬유원지","8464","7802","20221102"
"20221030","7호선","마들","6738","6300","20221102"
"20221030","7호선","먹골","5867","5764","20221102"
"20221030","7호선","면목","8550","8369","20221102"
"20221030","7호선","반포","3226","3308","20221102"
"20221030","7호선","보라매","4291","4371","20221102"
"20221030","7호선","사가정","9781","9534","20221102"
"20221030","7호선","상도","6319","6527","20221102"
"20221030","7호선","상봉(시외버스터미널)","10610","9875","20221102"
"20221030","7호선","수락산","8804","8792","20221102"
"20221030","7호선","숭실대입구(살피재)","6724","7414","20221102"
"20221030","7호선","신대방삼거리","8476","8325","20221102"
"20221030","7호선","신풍","7047","6783","20221102"
"20221030","7호선","어린이대공원(세종대)","9968","10120","20221102"
"20221030","7호선","온수(성공회대입구)","4374","4535","20221102"
"20221030","7호선","용마산(용마폭포공원)","3422","3798","20221102"
"20221030","7호선","이수","9162","8515","20221102"
"20221030","7호선","장승배기","5003","5040","20221102"
"20221030","7호선","장암","1627","1008","20221102"
"20221030","7호선","중계","7654","7115","20221102"
"20221030","7호선","중곡","5867","5699","20221102"
"20221030","7호선","중화","6207","5886","20221102"
"20221030","7호선","천왕","5403","5369","20221102"
"20221030","7호선","철산","11927","11868","20221102"
"20221030","7호선","청담","8365","8887","20221102"
"20221030","7호선","태릉입구","5760","5552","20221102"
"20221030","7호선","하계","11787","11640","20221102"
"20221030","7호선","학동","7501","7858","20221102"
"20221029","7호선","가산디지털단지","16576","14957","20221101"
"20221029","7호선","강남구청","11618","13326","20221101"
"20221029","7호선","건대입구","12289","12942","20221101"
"20221029","7호선","고속터미널","19097","13350","20221101"
"20221029","7호선","공릉(서울과학기술대)","10672","10132","20221101"
"20221029","7호선","광명사거리","18667","18071","20221101"
"20221029","7호선","군자(능동)","12230","9033","20221101"
"20221029","7호선","까치울","1","0","20221101"
"20221029","7호선","남구로","8845","9254","20221101"
"20221029","7호선","남성","8883","7990","20221101"
"20221029","7호선","내방","8660","8393","20221101"
"20221029","7호선","노원","17372","18182","20221101"
"20221029","7호선","논현","11087","11965","20221101"
"20221029","7호선","대림(구로구청)","7987","8752","20221101"
"20221029","7호선","도봉산","8778","11811","20221101"
"20221029","7호선","뚝섬유원지","11028","10185","20221101"
"20221029","7호선","마들","10917","9716","20221101"
"20221029","7호선","먹골","8683","8280","20221101"
"20221029","7호선","면목","12781","11591","20221101"
"20221029","7호선","반포","5376","5277","20221101"
"20221029","7호선","보라매","6341","6191","20221101"
"20221029","7호선","사가정","13867","13039","20221101"
"20221029","7호선","상도","9514","8455","20221101"
"20221029","7호선","상봉(시외버스터미널)","15547","14683","20221101"
"20221029","7호선","수락산","11827","11316","20221101"
"20221029","7호선","숭실대입구(살피재)","10836","10347","20221101"
"20221029","7호선","신대방삼거리","12162","11195","20221101"
"20221029","7호선","신풍","9190","8408","20221101"
"20221029","7호선","어린이대공원(세종대)","14467","14063","20221101"
"20221029","7호선","온수(성공회대입구)","6356","6183","20221101"
"20221029","7호선","용마산(용마폭포공원)","5391","5496","20221101"
"20221029","7호선","이수","13740","12604","20221101"
"20221029","7호선","장승배기","7309","6938","20221101"
"20221029","7호선","장암","2025","1543","20221101"
"20221029","7호선","중계","11265","9748","20221101"
"20221029","7호선","중곡","7975","7252","20221101"
"20221029","7호선","중화","8665","8057","20221101"
"20221029","7호선","천왕","8043","7348","20221101"
"20221029","7호선","철산","17940","17872","20221101"
"20221029","7호선","청담","12888","14264","20221101"
"20221029","7호선","태릉입구","7866","7319","20221101"
"20221029","7호선","하계","16864","15599","20221101"
"20221029","7호선","학동","13004","13971","20221101"
"20221028","7호선","가산디지털단지","48021","47875","20221031"
"20221028","7호선","강남구청","18698","21200","20221031"
"20221028","7호선","건대입구","14571","15595","20221031"
"20221028","7호선","고속터미널","20732","15819","20221031"
"20221028","7호선","공릉(서울과학기술대)","13907","13453","20221031"
"20221028","7호선","광명사거리","23849","23357","20221031"
"20221028","7호선","군자(능동)","16968","13100","20221031"
"20221028","7호선","남구로","16681","17574","20221031"
"20221028","7호선","남성","13117","11744","20221031"
"20221028","7호선","내방","16404","16673","20221031"
"20221028","7호선","노원","22396","24279","20221031"
"20221028","7호선","논현","20784","22249","20221031"
"20221028","7호선","대림(구로구청)","8367","8921","20221031"
"20221028","7호선","도봉산","11005","12460","20221031"
"20221028","7호선","뚝섬유원지","11101","10627","20221031"
"20221028","7호선","마들","14873","13611","20221031"
"20221028","7호선","먹골","11501","10896","20221031"
"20221028","7호선","면목","17913","16927","20221031"
"20221028","7호선","반포","7212","6856","20221031"
"20221028","7호선","보라매","8378","8356","20221031"
"20221028","7호선","부천종합운동장","1","0","20221031"
"20221028","7호선","사가정","18186","18224","20221031"
"20221028","7호선","상도","13862","13085","20221031"
"20221028","7호선","상봉(시외버스터미널)","19089","18739","20221031"
"20221028","7호선","수락산","14196","14041","20221031"
"20221028","7호선","숭실대입구(살피재)","15998","15457","20221031"
"20221028","7호선","신대방삼거리","16982","15636","20221031"
"20221028","7호선","신풍","12820","12010","20221031"
"20221028","7호선","어린이대공원(세종대)","19379","18575","20221031"
"20221028","7호선","온수(성공회대입구)","12110","11228","20221031"
"20221028","7호선","용마산(용마폭포공원)","6798","6399","20221031"
"20221028","7호선","이수","18154","17232","20221031"
"20221028","7호선","장승배기","10020","9821","20221031"
"20221028","7호선","장암","2677","1142","20221031"
"20221028","7호선","중계","16671","14885","20221031"
"20221028","7호선","중곡","12361","11332","20221031"
"20221028","7호선","중화","11990","11467","20221031"
"20221028","7호선","천왕","13030","12157","20221031"
"20221028","7호선","철산","24578","25209","20221031"
"20221028","7호선","청담","21901","24519","20221031"
"20221028","7호선","태릉입구","10476","9631","20221031"
"20221028","7호선","하계","21562","19715","20221031"
"20221028","7호선","학동","25452","27570","20221031"
"20221027","7호선","가산디지털단지","48587","49285","20221030"
"20221027","7호선","강남구청","18816","20949","20221030"
"20221027","7호선","건대입구","15571","17501","20221030"
"20221027","7호선","고속터미널","16994","14231","20221030"
"20221027","7호선","공릉(서울과학기술대)","13866","13550","20221030"
"20221027","7호선","광명사거리","22928","22729","20221030"
"20221027","7호선","군자(능동)","16636","13157","20221030"
"20221027","7호선","남구로","16741","17655","20221030"
"20221027","7호선","남성","12836","11991","20221030"
"20221027","7호선","내방","16541","16766","20221030"
"20221027","7호선","노원","21128","22484","20221030"
"20221027","7호선","논현","20556","21463","20221030"
"20221027","7호선","대림(구로구청)","8363","8395","20221030"
"20221027","7호선","도봉산","10903","12440","20221030"
"20221027","7호선","뚝섬유원지","9565","9084","20221030"
"20221027","7호선","마들","14950","13938","20221030"
"20221027","7호선","먹골","11199","11087","20221030"
"20221027","7호선","면목","17807","17147","20221030"
"20221027","7호선","반포","6949","6711","20221030"
"20221027","7호선","보라매","8156","8246","20221030"
"20221027","7호선","사가정","17954","17752","20221030"
"20221027","7호선","상도","13815","13543","20221030"
"20221027","7호선","상봉(시외버스터미널)","18508","17811","20221030"
"20221027","7호선","수락산","13957","13635","20221030"
"20221027","7호선","숭실대입구(살피재)","17094","17190","20221030"
"20221027","7호선","신대방삼거리","16458","15657","20221030"
"20221027","7호선","신풍","12603","11792","20221030"
"20221027","7호선","어린이대공원(세종대)","20216","21639","20221030"
"20221027","7호선","온수(성공회대입구)","12189","11413","20221030"
"20221027","7호선","용마산(용마폭포공원)","6612","6439","20221030"
"20221027","7호선","이수","17611","16461","20221030"
"20221027","7호선","장승배기","10103","9835","20221030"
"20221027","7호선","장암","2595","985","20221030"
"20221027","7호선","중계","16789","15261","20221030"
"20221027","7호선","중곡","12374","11519","20221030"
"20221027","7호선","중화","11902","11637","20221030"
"20221027","7호선","천왕","13011","12285","20221030"
"20221027","7호선","철산","23762","24110","20221030"
"20221027","7호선","청담","22180","24828","20221030"
"20221027","7호선","태릉입구","10518","9773","20221030"
"20221027","7호선","하계","20189","18831","20221030"
"20221027","7호선","학동","26520","28127","20221030"
"20221026","7호선","가산디지털단지","49100","49572","20221029"
"20221026","7호선","강남구청","18788","21050","20221029"
"20221026","7호선","건대입구","15140","16728","20221029"
"20221026","7호선","고속터미널","16191","14169","20221029"
"20221026","7호선","공릉(서울과학기술대)","13755","13541","20221029"
"20221026","7호선","광명사거리","23106","22968","20221029"
"20221026","7호선","군자(능동)","16568","13105","20221029"
"20221026","7호선","남구로","16904","17765","20221029"
"20221026","7호선","남성","12704","11670","20221029"
"20221026","7호선","내방","16437","16826","20221029"
"20221026","7호선","노원","21376","22502","20221029"
"20221026","7호선","논현","20823","21480","20221029"
"20221026","7호선","대림(구로구청)","8419","8548","20221029"
"20221026","7호선","도봉산","10754","12384","20221029"
"20221026","7호선","뚝섬유원지","9161","8802","20221029"
"20221026","7호선","마들","14638","13702","20221029"
"20221026","7호선","먹골","10944","10884","20221029"
"20221026","7호선","면목","17688","17049","20221029"
"20221026","7호선","반포","6864","6707","20221029"
"20221026","7호선","보라매","8128","8309","20221029"
"20221026","7호선","사가정","17750","17763","20221029"
"20221026","7호선","상도","13601","13286","20221029"
"20221026","7호선","상봉(시외버스터미널)","18484","17803","20221029"
"20221026","7호선","수락산","14198","13811","20221029"
"20221026","7호선","숭실대입구(살피재)","17308","17259","20221029"
"20221026","7호선","신대방삼거리","16692","15927","20221029"
"20221026","7호선","신풍","12614","11971","20221029"
"20221026","7호선","어린이대공원(세종대)","19170","20536","20221029"
"20221026","7호선","온수(성공회대입구)","12321","11429","20221029"
"20221026","7호선","용마산(용마폭포공원)","6687","6467","20221029"
"20221026","7호선","이수","17623","16705","20221029"
"20221026","7호선","장승배기","10120","9964","20221029"
"20221026","7호선","장암","2680","1030","20221029"
"20221026","7호선","중계","16597","15233","20221029"
"20221026","7호선","중곡","12612","11602","20221029"
"20221026","7호선","중화","11875","11486","20221029"
"20221026","7호선","천왕","13016","12398","20221029"
"20221026","7호선","철산","23506","23890","20221029"
"20221026","7호선","청담","22099","24684","20221029"
"20221026","7호선","태릉입구","10575","9792","20221029"
"20221026","7호선","하계","20518","19343","20221029"
"20221026","7호선","학동","26678","28449","20221029"
"20221025","7호선","가산디지털단지","49624","50021","20221028"
"20221025","7호선","강남구청","18736","20623","20221028"
"20221025","7호선","건대입구","14283","14629","20221028"
"20221025","7호선","고속터미널","15961","14027","20221028"
"20221025","7호선","공릉(서울과학기술대)","13417","13357","20221028"
"20221025","7호선","광명사거리","23174","22833","20221028"
"20221025","7호선","군자(능동)","16622","13126","20221028"
"20221025","7호선","남구로","17172","17994","20221028"
"20221025","7호선","남성","12834","12111","20221028"
"20221025","7호선","내방","16572","16827","20221028"
"20221025","7호선","노원","21398","22590","20221028"
"20221025","7호선","논현","21117","21645","20221028"
"20221025","7호선","대림(구로구청)","8371","8546","20221028"
"20221025","7호선","도봉산","10985","12708","20221028"
"20221025","7호선","뚝섬유원지","8972","8749","20221028"
"20221025","7호선","마들","14592","13610","20221028"
"20221025","7호선","먹골","11051","10912","20221028"
"20221025","7호선","면목","18091","17531","20221028"
"20221025","7호선","반포","6766","6639","20221028"
"20221025","7호선","보라매","8275","8454","20221028"
"20221025","7호선","사가정","17908","17928","20221028"
"20221025","7호선","상도","13384","12982","20221028"
"20221025","7호선","상봉(시외버스터미널)","18250","17428","20221028"
"20221025","7호선","수락산","13979","13839","20221028"
"20221025","7호선","숭실대입구(살피재)","16928","17178","20221028"
"20221025","7호선","신대방삼거리","16621","15874","20221028"
"20221025","7호선","신풍","12580","11861","20221028"
"20221025","7호선","어린이대공원(세종대)","18563","19249","20221028"
"20221025","7호선","온수(성공회대입구)","12272","11423","20221028"
"20221025","7호선","용마산(용마폭포공원)","6498","6400","20221028"
"20221025","7호선","이수","17825","16021","20221028"
"20221025","7호선","장승배기","10037","9968","20221028"
"20221025","7호선","장암","2671","968","20221028"
"20221025","7호선","중계","16654","15132","20221028"
"20221025","7호선","중곡","12307","11302","20221028"
"20221025","7호선","중화","11780","11636","20221028"
"20221025","7호선","천왕","13078","12707","20221028"
"20221025","7호선","철산","23588","24183","20221028"
"20221025","7호선","청담","22201","24548","20221028"
"20221025","7호선","태릉입구","10376","9728","20221028"
"20221025","7호선","하계","19739","18444","20221028"
"20221025","7호선","학동","26854","28420","20221028"
"20221024","7호선","가산디지털단지","49088","49293","20221027"
"20221024","7호선","강남구청","17930","19593","20221027"
"20221024","7호선","건대입구","13527","14230","20221027"
"20221024","7호선","고속터미널","16740","14008","20221027"
"20221024","7호선","공릉(서울과학기술대)","12968","13068","20221027"
"20221024","7호선","광명사거리","22366","22090","20221027"
"20221024","7호선","군자(능동)","15830","12750","20221027"
"20221024","7호선","남구로","17153","17854","20221027"
"20221024","7호선","남성","12286","11653","20221027"
"20221024","7호선","내방","16117","16471","20221027"
"20221024","7호선","노원","20816","21759","20221027"
"20221024","7호선","논현","20310","21022","20221027"
"20221024","7호선","대림(구로구청)","8510","8501","20221027"
"20221024","7호선","도봉산","10648","11701","20221027"
"20221024","7호선","뚝섬유원지","8355","8065","20221027"
"20221024","7호선","마들","14221","13313","20221027"
"20221024","7호선","먹골","10712","10685","20221027"
"20221024","7호선","면목","17424","16970","20221027"
"20221024","7호선","반포","6552","6475","20221027"
"20221024","7호선","보라매","8024","8070","20221027"
"20221024","7호선","사가정","17232","17258","20221027"
"20221024","7호선","상도","12999","12749","20221027"
"20221024","7호선","상봉(시외버스터미널)","17988","17092","20221027"
"20221024","7호선","수락산","13396","13269","20221027"
"20221024","7호선","숭실대입구(살피재)","16675","17018","20221027"
"20221024","7호선","신대방삼거리","16305","15695","20221027"
"20221024","7호선","신풍","12556","11805","20221027"
"20221024","7호선","어린이대공원(세종대)","18198","18781","20221027"
"20221024","7호선","온수(성공회대입구)","12156","11386","20221027"
"20221024","7호선","용마산(용마폭포공원)","6308","6183","20221027"
"20221024","7호선","이수","16366","15546","20221027"
"20221024","7호선","장승배기","9814","9820","20221027"
"20221024","7호선","장암","2664","978","20221027"
"20221024","7호선","중계","16295","14918","20221027"
"20221024","7호선","중곡","12069","11080","20221027"
"20221024","7호선","중화","11379","11220","20221027"
"20221024","7호선","천왕","12812","12329","20221027"
"20221024","7호선","철산","23167","23393","20221027"
"20221024","7호선","청담","21387","23417","20221027"
"20221024","7호선","태릉입구","9979","9402","20221027"
"20221024","7호선","하계","19326","18104","20221027"
"20221024","7호선","학동","26248","27675","20221027"
"20221023","7호선","가산디지털단지","13112","11779","20221026"
"20221023","7호선","강남구청","6753","7510","20221026"
"20221023","7호선","건대입구","7785","8595","20221026"
"20221023","7호선","고속터미널","15698","9616","20221026"
"20221023","7호선","공릉(서울과학기술대)","6611","6717","20221026"
"20221023","7호선","광명사거리","13518","13450","20221026"
"20221023","7호선","군자(능동)","8795","6602","20221026"
"20221023","7호선","남구로","7587","7499","20221026"
"20221023","7호선","남성","6110","6057","20221026"
"20221023","7호선","내방","5732","5918","20221026"
"20221023","7호선","노원","12145","11905","20221026"
"20221023","7호선","논현","6248","6493","20221026"
"20221023","7호선","대림(구로구청)","8901","8271","20221026"
"20221023","7호선","도봉산","6856","9851","20221026"
"20221023","7호선","뚝섬유원지","8066","7668","20221026"
"20221023","7호선","마들","6680","6213","20221026"
"20221023","7호선","먹골","5773","5704","20221026"
"20221023","7호선","면목","8628","8588","20221026"
"20221023","7호선","반포","3228","3330","20221026"
"20221023","7호선","보라매","4322","4439","20221026"
"20221023","7호선","사가정","9634","9395","20221026"
"20221023","7호선","상도","5890","6036","20221026"
"20221023","7호선","상봉(시외버스터미널)","10512","9478","20221026"
"20221023","7호선","수락산","8788","8682","20221026"
"20221023","7호선","숭실대입구(살피재)","6443","6881","20221026"
"20221023","7호선","신대방삼거리","8295","8346","20221026"
"20221023","7호선","신풍","7029","6567","20221026"
"20221023","7호선","어린이대공원(세종대)","10009","10507","20221026"
"20221023","7호선","온수(성공회대입구)","4485","4530","20221026"
"20221023","7호선","용마산(용마폭포공원)","3493","4031","20221026"
"20221023","7호선","이수","9147","8330","20221026"
"20221023","7호선","장승배기","5005","4953","20221026"
"20221023","7호선","장암","1594","1003","20221026"
"20221023","7호선","중계","7607","7245","20221026"
"20221023","7호선","중곡","5802","5465","20221026"
"20221023","7호선","중화","6080","5980","20221026"
"20221023","7호선","천왕","5590","5374","20221026"
"20221023","7호선","철산","11888","11964","20221026"
"20221023","7호선","청담","7984","8683","20221026"
"20221023","7호선","태릉입구","5495","5309","20221026"
"20221023","7호선","하계","10503","10018","20221026"
"20221023","7호선","학동","7731","8227","20221026"
"20221022","7호선","가산디지털단지","17063","15382","20221025"
"20221022","7호선","강남구청","11650","13361","20221025"
"20221022","7호선","건대입구","12331","12674","20221025"
"20221022","7호선","고속터미널","18094","13377","20221025"
"20221022","7호선","공릉(서울과학기술대)","10301","9772","20221025"
"20221022","7호선","광명사거리","18070","17812","20221025"
"20221022","7호선","군자(능동)","12300","8900","20221025"
"20221022","7호선","남구로","8853","9275","20221025"
"20221022","7호선","남성","8854","7892","20221025"
"20221022","7호선","내방","8631","8634","20221025"
"20221022","7호선","노원","16743","17613","20221025"
"20221022","7호선","논현","10981","11851","20221025"
"20221022","7호선","대림(구로구청)","7954","8607","20221025"
"20221022","7호선","도봉산","8154","10986","20221025"
"20221022","7호선","뚝섬유원지","10842","10313","20221025"
"20221022","7호선","마들","10038","9093","20221025"
"20221022","7호선","먹골","8428","7984","20221025"
"20221022","7호선","면목","12676","11785","20221025"
"20221022","7호선","반포","5197","5153","20221025"
"20221022","7호선","보라매","5985","5894","20221025"
"20221022","7호선","사가정","13538","12752","20221025"
"20221022","7호선","상도","8931","8177","20221025"
"20221022","7호선","상봉(시외버스터미널)","15108","14339","20221025"
"20221022","7호선","수락산","11578","11174","20221025"
"20221022","7호선","숭실대입구(살피재)","10643","10266","20221025"
"20221022","7호선","신대방삼거리","12065","11051","20221025"
"20221022","7호선","신풍","8952","8478","20221025"
"20221022","7호선","어린이대공원(세종대)","14563","14407","20221025"
"20221022","7호선","온수(성공회대입구)","6628","6376","20221025"
"20221022","7호선","용마산(용마폭포공원)","5098","5172","20221025"
"20221022","7호선","이수","13281","12288","20221025"
"20221022","7호선","장승배기","7049","6680","20221025"
"20221022","7호선","장암","1916","1340","20221025"
"20221022","7호선","중계","10843","9422","20221025"
"20221022","7호선","중곡","7859","6965","20221025"
"20221022","7호선","중화","8543","7898","20221025"
"20221022","7호선","천왕","7870","7417","20221025"
"20221022","7호선","철산","17543","17551","20221025"
"20221022","7호선","청담","13160","13865","20221025"
"20221022","7호선","태릉입구","7465","6820","20221025"
"20221022","7호선","하계","14238","13029","20221025"
"20221022","7호선","학동","12527","13275","20221025"
"20221021","7호선","가산디지털단지","48166","48123","20221024"
"20221021","7호선","강남구청","19001","21107","20221024"
"20221021","7호선","건대입구","14165","14857","20221024"
"20221021","7호선","고속터미널","19874","15826","20221024"
"20221021","7호선","공릉(서울과학기술대)","13504","13253","20221024"
"20221021","7호선","광명사거리","24249","23627","20221024"
"20221021","7호선","군자(능동)","16749","13139","20221024"
"20221021","7호선","남구로","16603","17598","20221024"
"20221021","7호선","남성","12794","11729","20221024"
"20221021","7호선","내방","16385","16553","20221024"
"20221021","7호선","노원","22068","23849","20221024"
"20221021","7호선","논현","21144","22520","20221024"
"20221021","7호선","대림(구로구청)","8376","8783","20221024"
"20221021","7호선","도봉산","10730","12292","20221024"
"20221021","7호선","뚝섬유원지","10977","10497","20221024"
"20221021","7호선","마들","14681","13499","20221024"
"20221021","7호선","먹골","11355","10890","20221024"
"20221021","7호선","면목","17709","16879","20221024"
"20221021","7호선","반포","7022","6767","20221024"
"20221021","7호선","보라매","8207","8160","20221024"
"20221021","7호선","사가정","17980","17824","20221024"
"20221021","7호선","상도","13373","12600","20221024"
"20221021","7호선","상봉(시외버스터미널)","18969","18313","20221024"
"20221021","7호선","수락산","14242","14000","20221024"
"20221021","7호선","숭실대입구(살피재)","15972","15594","20221024"
"20221021","7호선","신대방삼거리","16733","15563","20221024"
"20221021","7호선","신풍","12765","11847","20221024"
"20221021","7호선","어린이대공원(세종대)","17558","17626","20221024"
"20221021","7호선","온수(성공회대입구)","12180","11182","20221024"
"20221021","7호선","용마산(용마폭포공원)","6484","6259","20221024"
"20221021","7호선","이수","18148","17162","20221024"
"20221021","7호선","장승배기","10185","9952","20221024"
"20221021","7호선","장암","2639","1104","20221024"
"20221021","7호선","중계","16540","14904","20221024"
"20221021","7호선","중곡","12616","11403","20221024"
"20221021","7호선","중화","11844","11513","20221024"
"20221021","7호선","천왕","13162","12148","20221024"
"20221021","7호선","철산","24511","25231","20221024"
"20221021","7호선","청담","21339","24247","20221024"
"20221021","7호선","태릉입구","10066","9279","20221024"
"20221021","7호선","하계","19860","18216","20221024"
"20221021","7호선","학동","25884","27721","20221024"
"20221020","7호선","가산디지털단지","49132","49677","20221023"
"20221020","7호선","강남구청","18828","21017","20221023"
"20221020","7호선","건대입구","14256","14670","20221023"
"20221020","7호선","고속터미널","16640","14049","20221023"
"20221020","7호선","공릉(서울과학기술대)","13369","13309","20221023"
"20221020","7호선","광명사거리","23043","22798","20221023"
"20221020","7호선","군자(능동)","16431","12956","20221023"
"20221020","7호선","남구로","16659","17745","20221023"
"20221020","7호선","남성","12837","11890","20221023"
"20221020","7호선","내방","16357","16682","20221023"
"20221020","7호선","노원","21062","22316","20221023"
"20221020","7호선","논현","20782","21687","20221023"
"20221020","7호선","대림(구로구청)","8489","8587","20221023"
"20221020","7호선","도봉산","10802","12300","20221023"
"20221020","7호선","뚝섬유원지","9602","9242","20221023"
"20221020","7호선","마들","14546","13605","20221023"
"20221020","7호선","먹골","11256","10917","20221023"
"20221020","7호선","면목","17855","17231","20221023"
"20221020","7호선","반포","6733","6593","20221023"
"20221020","7호선","보라매","8164","8419","20221023"
"20221020","7호선","사가정","17718","17873","20221023"
"20221020","7호선","상도","13244","12648","20221023"
"20221020","7호선","상봉(시외버스터미널)","18549","17697","20221023"
"20221020","7호선","수락산","14011","13696","20221023"
"20221020","7호선","숭실대입구(살피재)","16615","16784","20221023"
"20221020","7호선","신대방삼거리","16646","15632","20221023"
"20221020","7호선","신풍","12609","11955","20221023"
"20221020","7호선","어린이대공원(세종대)","18940","19376","20221023"
"20221020","7호선","온수(성공회대입구)","12114","11308","20221023"
"20221020","7호선","용마산(용마폭포공원)","6545","6375","20221023"
"20221020","7호선","이수","17426","16221","20221023"
"20221020","7호선","장승배기","9945","9764","20221023"
"20221020","7호선","장암","2654","1010","20221023"
"20221020","7호선","중계","16608","15064","20221023"
"20221020","7호선","중곡","12515","11531","20221023"
"20221020","7호선","중화","11870","11504","20221023"
"20221020","7호선","천왕","13012","12409","20221023"
"20221020","7호선","철산","23944","24268","20221023"
"20221020","7호선","청담","21846","24553","20221023"
"20221020","7호선","태릉입구","10512","9716","20221023"
"20221020","7호선","하계","19604","18582","20221023"
"20221020","7호선","학동","26509","28394","20221023"
"20221019","7호선","가산디지털단지","49342","49728","20221022"
